Brand,ModelNumber,Price_YourData,Price_TimeZ,CaseDiameter_YourData,CaseDiameter_TimeZ,CaseMaterial_YourData,CaseMaterial_TimeZ,Price_Match,CaseDiameter_Match,CaseMaterial_Match
Vacheron Constantin,1100S/000R-B430,33400,33400,,36.5,18K Pink Gold,Pink Gold,TRUE,FALSE,TRUE
Vacheron Constantin,82172/000R-9382,23700,23700,38,38,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1225V/000R-B592,32900,32900,33,33,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4110U/000R-B905,28900,28900,36.5,36.5,18K Pink Gold,Rose Gold,TRUE,TRUE,TRUE
Vacheron Constantin,82035/000R-9359,40400,40400,4040,40,18K Pink Gold,Pink Gold,TRUE,FALSE,TRUE
Vacheron Constantin,4520V/210R-B705,60500,60500,41,41,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,85515/000R-B644,40000,40000,36.5,36.5,18K Pink Gold,"Pink Gold,Red Gold",TRUE,TRUE,TRUE
Vacheron Constantin,4600E/000R-B441,25500,25500,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,81015/000R-B282,21900,21900,,,18K Pink Gold,"Pink Gold,Red Gold",TRUE,FALSE,TRUE
Vacheron Constantin,4115U/000R-B907,36500,36500,36.5,36.5,18K Pink Gold,Rose Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1100S/000G-B734,33400,33400,36.5,36.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,85180/000G-9230,31800,31800,40,40,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,82035/000G-B735,40400,40400,4040,40,White Gold,White Gold,TRUE,FALSE,TRUE
Vacheron Constantin,4115U/000G-B908,36500,36500,36.5,36.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,4110U/000G-B906,28900,28900,36.5,36.5,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1110U/000G-B086,24500,24500,42,42,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,81515/000G-9891,36200,36200,,28.4,White Gold,White Gold,TRUE,FALSE,TRUE
Vacheron Constantin,4600E/000A-B487,12700,12700,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4600E/110A-B487,15400,15400,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4520V/210A-B128,25000,25000,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4520V/210A-B483,25000,25000,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4520V/210A-B126,25000,25000,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,4600E/000A-B442,12700,12700,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,1225V/200A-B590,16500,16500,33,33,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Vacheron Constantin,86073/000P-B932,,131000,40,40,950 Platinum,,FALSE,TRUE,FALSE
Vacheron Constantin,86073/000R-B933,117000,117000,40,40,18K Pink Gold,"Pink Gold,Red Gold",TRUE,TRUE,TRUE
Vacheron Constantin,25558/000R-B156,19100,19100,30,30,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1205F/000R-B622,21400,21400,30,30,18K Pink Gold,"Pink Gold,Red Gold",TRUE,TRUE,TRUE
Vacheron Constantin,81180/000R-9159,22100,22100,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,81180/000R-B518,22100,22100,40,40,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,1405T/000R-B636,29600,29600,33,33,18K Pink Gold,"Pink Gold,Red Gold",TRUE,TRUE,TRUE
Vacheron Constantin,1405T/000R-H009,29600,29600,33,33,18K Pink Gold,Pink Gold,TRUE,TRUE,TRUE
Vacheron Constantin,37640/000G-B659,63000,63000,,,White Gold,White Gold,TRUE,FALSE,TRUE
Vacheron Constantin,37640/000G-B030,63000,63000,,26.5036,White Gold,White Gold,TRUE,FALSE,TRUE
Vacheron Constantin,37640/000G-B021,74000,74000,,26.5036,White Gold,White Gold,TRUE,FALSE,TRUE
Vacheron Constantin,25558/000G-B157,19100,19100,30,30,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,81590/000G-9848,29600,29600,33,33,White Gold,White Gold,TRUE,TRUE,TRUE
Vacheron Constantin,81180/000G-9117,22100,22100,40,40,White Gold,White Gold,TRUE,TRUE,TRUE
Zenith,49-9308-3620-56-i001,15500,15500,41,41,Black Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,03-9301-3620-18-i001,10300,10300,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3401-3610-21-m3200,13500,13500,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9301-3630-49-i001,62300,62300,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,97-t384-4061-21-m384,9800,9800,37,37,Microblasted Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,97-t384-400-57-m384,9800,9800,37,37,Microblasted Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,03-9500-3600-02-i001,13400,13400,42,42,Stainless Steel,"Grey,Rose Gold",TRUE,TRUE,TRUE
Zenith,03-9302-3620-75-i001,9800,9800,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9500-3600-51-i001,13400,13400,42,42,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,49-9301-3620-79-i001,17500,17500,41,41,White Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,03-9500-3600-01-i001,13400,13400,42,42,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9500-3600-21-i001,13400,13400,42,42,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-a3648-670-21-m3648,7700,7700,37,37,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,95-9601-3620-51-i301,11300,11300,42.5,42.5,Brushed Titanium,Ceramic,TRUE,TRUE,TRUE
Zenith,95-9600-3620-21-i300,11300,11300,42.5,42.5,Brushed Titanium,"Ceramic,Titanium",TRUE,TRUE,TRUE
Zenith,03-9300-3630-51-i001,57100,57100,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,49-9300-3630-21-i001,67400,67400,41,41,Black Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,03-3100-3600-69-r951,10800,10800,41,41,Stainless Steel With Black Ceramic Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3114-3600-51-r950,10300,10300,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3100-3600-21-r951,10800,10800,41,41,Stainless Steel With Black Ceramic Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3103-3600-69-r950,11800,11800,41,41,Stainless Steel With Tricolor Ceramic Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,18-3101-3600-69-r953,24800,24800,41,41,18-Ct Rose Gold With Gold Bezel,Rose Gold,TRUE,TRUE,TRUE
Zenith,18-3101-3600-21-r951,24800,24800,41,41,18-Ct Rose Gold With Gold Bezel,Rose Gold,TRUE,TRUE,TRUE
Zenith,51-3100-3600-69-r950,16500,16500,41,41,Stainless Steel & 18-Carat Rose Gold,Stainless Steel,TRUE,TRUE,TRUE
Zenith,18-3100-3600-69-r951,23000,23000,41,41,18-Ct Rose Gold With Black Ceramic Bezel,Rose Gold,TRUE,TRUE,TRUE
Zenith,95-3100-3600-39-m3100,11800,11800,41,41,Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,95-3100-3600-39-r951,11300,11300,41,41,Nan,Titanium,TRUE,TRUE,TRUE
Zenith,03-3400-3610-39-m3200,13900,13900,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3119-3600-56-m3100,11300,11300,41,41,Stainless Steel,"Stainless Steel,Ceramic",TRUE,TRUE,TRUE
Zenith,03-3400-3610-40-c912,13400,13400,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3119-3600-56-r952,10800,10800,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3400-3610-38-m3200,13900,13900,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,22-3100-3600-69-m3100,98600,98600,41,41,18-Ct Rose Gold With Gold Bezel,Rose Gold,TRUE,TRUE,TRUE
Zenith,03-3400-3610-40-m3200,13900,13900,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3400-3610-39-c910,13400,13400,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3400-3610-38-c911,13400,13400,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-4000-3652-51-i003,11800,11800,42.5,42.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,97-9300-3620-79-i001,12000,12000,41,41,Microblasted Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,03-4000-3620-51-i003,7800,7800,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3109-3600-18-m3100,11800,11800,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,49-4000-3652-21-i001,13900,13900,42.5,42.5,Black Microblasted Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,21-chroma-ii-49-9013-9004-21-r952,15600,,44,,Black Ceramic,,FALSE,FALSE,FALSE
Zenith,03-9102-9004-90-i001,26900,26900,45,45,Polished Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3114-3600-51-m3100,10800,10800,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,06-9100-9004-21-i001,31000,31000,45,45,Microblasted Steel & Yellow Gold,Stainless Steel,TRUE,TRUE,TRUE
Zenith,16-9300-3620-51-i001,27900,27900,41,41,Stainless Steel With Blue Baguette Sapphires-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3200-3600-22-m3200,10300,10300,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3100-3600-69-m3100,11300,11300,41,41,Stainless Steel With Black Ceramic Bezel,"Ceramic,Stainless Steel",TRUE,TRUE,TRUE
Zenith,21-chroma-ii-49-9014-9004-01-r953,15600,,44,,Matte White Ceramic,,FALSE,FALSE,FALSE
Zenith,03-9300-3620-15-i001,9200,9200,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9400-670-15-i001,8700,8700,36,36,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3103-3600-69-m3100,13200,13200,41,41,Stainless Steel With Tricolor Ceramic Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9400-670-18-i001,8700,8700,36,36,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3200-3600-34-c869,9800,9800,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9300-3620-51-i001,9200,9200,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,3690-03-a3642-670-3690-m3642,7200,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,03-3117-3600-56-m3100,12800,12800,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-4000-3652-21-i001,11800,11800,42.5,42.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9300-3620-80-i001,11300,11300,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3200-3600-51-m3200,10300,10300,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9300-3620-21-i001,9200,9200,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9400-670-51-i001,8700,8700,36,36,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9400-670-61-i001,8700,8700,36,36,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,49-9300-3620-78-i001,17500,17500,41,41,Black Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,03-3300-3604-51-m3300,10300,10300,39.5,39.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-4000-3620-21-i001,7800,7800,40,40,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3200-3600-22-c908,9800,9800,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,16-9400-670-51-i001,12300,12300,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,3691-03-a3642-670-3691-m3642,7200,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,49-9300-3620-21-i001,15500,15500,41,41,Black Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,97-a3642-670-21-m3642,7700,7700,37,37,Microblasted Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,03-9300-3620-79-i001,11300,11300,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3100-3600-21-m3100,11300,11300,41,41,Stainless Steel With Black Ceramic Bezel,"Ceramic,Stainless Steel",TRUE,TRUE,TRUE
Zenith,49-4000-3620-21-i001,9900,9900,40,40,Black Microblasted Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,03-9300-3620-78-i001,11300,11300,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9300-3620-02-i001,9200,9200,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3300-3604-69-m3300,10300,10300,39.5,39.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,10-9101-9004-60-i310,31000,31000,45,45,Full Carbon,,TRUE,TRUE,FALSE
Zenith,03-9300-3620-01-i001,9200,9200,41,41,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,10-9100-9004-22-i200,25800,25800,45,45,Carbon & Microblasted Titanium,"Titanium,Forged Carbon",TRUE,TRUE,TRUE
Zenith,49-9002-670-1-02-r796,11000,11000,41,41,White Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,49-9000-670-1-22-r797,10000,10000,41,41,Black Ceramic,Ceramic,TRUE,TRUE,TRUE
Zenith,95-9201-9004-25-i001,26900,26900,45,45,Brushed Titanium & Chalcedony,Titanium,TRUE,TRUE,TRUE
Zenith,12-9100-9020-78-i200,82000,82000,45,45,Black Carbon & 18-Ct Rose Gold,,TRUE,TRUE,FALSE
Zenith,10-9100-9004-2-24-i301,27100,27100,45,45,Carbon & Microblasted Titanium,"Titanium,Carbon",TRUE,TRUE,TRUE
Zenith,95-9100-9020-78-i001,71600,71600,45,45,Brushed Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,16-9400-670-15-i001,12300,12300,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,16-9400-670-18-i001,12300,12300,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,10-9100-9004-5-27-i307,27100,27100,45,45,Carbon & Microblasted Titanium,,TRUE,TRUE,FALSE
Zenith,16-9400-670-61-i001,12300,12300,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,18-3300-3604-69-c922,21900,21900,39.5,39.5,18-Ct Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Zenith,10-9100-9004-4-26-i305,27100,27100,45,45,Carbon & Microblasted Titanium,,TRUE,TRUE,FALSE
Zenith,03-3200-3600-51-c902,9800,9800,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,18-3101-3600-69-m3100,39300,39300,41,41,18-Ct Rose Gold With Gold Bezel,Rose Gold,TRUE,TRUE,TRUE
Zenith,51-3100-3600-69-m3100,17500,17500,41,41,Stainless Steel & 18-Carat Rose Gold,"Rose Gold,Stainless Steel",TRUE,TRUE,TRUE
Zenith,03-3300-3604-21-c822,9800,9800,39.5,39.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3300-3604-21-m3300,10300,10300,39.5,39.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3300-3604-69-c823,9800,9800,39.5,39.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-9100-9004-49-i210,30200,30200,45,45,Polished Stainless Steel & Blue Yas,Stainless Steel,TRUE,TRUE,TRUE
Zenith,788-ic-925,,,38,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,01-0140-415-ic-926,,,38,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,18-3101-3600-21-m3100,39300,39300,41,41,18-Ct Rose Gold With Gold Bezel,Rose Gold,TRUE,TRUE,TRUE
Zenith,01-0040-418-b-ic-927,,,38,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,10-9100-9004-1-23-i303,27100,27100,45,45,Carbon & Microblasted Titanium,"Titanium,Forged Carbon",TRUE,TRUE,TRUE
Zenith,3642-03-a3642-670-75-m3642,7200,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,3818-airweight-cover-girl-95-a3818-400-51-m3818,10400,,37,,Brushed Titanium,,FALSE,FALSE,FALSE
Zenith,16-9200-670-33-mi001,11800,11800,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,16-9200-670-34-mi001,11800,11800,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,384-lupin-the-third-final-edition-95-l384-400-50-m384,10000,,37,,Brushed Titanium,,FALSE,FALSE,FALSE
Zenith,04-9000-8812-00-r920,166000,166000,46,44,Sapphire,,TRUE,FALSE,FALSE
Zenith,97-g383-400-38-c881,10000,10000,38,38,Microblasted Titanium,Titanium Gold,TRUE,TRUE,TRUE
Zenith,04-9000-9020-00-r920,186800,186800,46,44,Sapphire,,TRUE,FALSE,FALSE
Zenith,97-9000-670-26-m9000,9000,9000,41,41,Microblasted Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,381-ic-907,,,38,,18-Ct Yellow Gold,,FALSE,FALSE,FALSE
Zenith,382-ic-909,,,38,,18-Ct Yellow Gold,,FALSE,FALSE,FALSE
Zenith,384-ic-908,,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,581-ic-840,,,37,,18-Ct Yellow Gold,,FALSE,FALSE,FALSE
Zenith,582-ic-857,,,37,,18-Ct Yellow Gold,,FALSE,FALSE,FALSE
Zenith,386-ic-858,,,38,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,386-ic-839,,,38,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,95-9200-9004-77-i001,22000,22000,45,45,Brushed Titanium & Falcon'S Eye Gemstone,Titanium,TRUE,TRUE,TRUE
Zenith,03-3200-3600-69-c902,9800,9800,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,97-t384-400-57-c856,9200,9200,37,37,Microblasted Titanium,Titanium Gold,TRUE,TRUE,TRUE
Zenith,3817-03-a384-400-3817-m3817,9200,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,97-9100-9004-02-i001,18600,18600,45,45,Microblasted Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,95-9100-9004-01-i001,18600,18600,45,45,Brushed Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,03-3200-3600-21-c903,9800,9800,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,18-3100-3600-69-c920,23000,23000,41,41,18-Ct Rose Gold With Black Ceramic Bezel,"Ceramic,Rose Gold",TRUE,TRUE,TRUE
Zenith,3817-03-a384-400-3817-c855,8700,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,87-9100-9004-03-i001,22700,22700,45,45,Microblasted Titanium & Rose Gold,"Titanium,Rose Gold",TRUE,TRUE,TRUE
Zenith,21-ultrablue-97-9001-9004-81-r946,14000,,44,,Microblasted Titanium,,FALSE,FALSE,FALSE
Zenith,10-9001-670-80-m9000,20100,20100,41,41,Black Carbon,"Titanium,Carbon",TRUE,TRUE,TRUE
Zenith,21-black-white-edition-49-9007-9004-11-r923,14500,,44,,Black Matte Ceramic With White Ceramic Bezel,,FALSE,FALSE,FALSE
Zenith,03-3100-692-01-c922,7200,7200,40.5,40.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,21-ultraviolet-97-9001-9004-80-r922,14000,,44,,Microblasted Titanium,,FALSE,FALSE,FALSE
Zenith,97-t384-4061-21-c822,9200,9200,37,37,Microblasted Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,21-patrick-mouratoglou-10-9000-9004-m99-r939,19100,,44,,Black Carbon,,FALSE,FALSE,FALSE
Zenith,384-03-a384-400-21-m384,9200,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,21-carl-cox-10-9001-9004-99-r941,19700,,44,,Black Carbon,,FALSE,FALSE,FALSE
Zenith,03-3100-670-02-c922,6100,6100,40.5,40.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,21-10-9000-9004-96-r921,19600,,44,,Black Carbon,,FALSE,FALSE,FALSE
Zenith,18-3100-692-01-c922,15500,15500,40.5,40.5,18-Ct Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Zenith,22-3200-692-01-c832,17500,17500,36,36,Rose Gold With Diamond-Set Bezel,Rose Gold,TRUE,TRUE,TRUE
Zenith,16-3200-670-02-c832,8200,8200,36,40.5,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,FALSE,TRUE
Zenith,21-18-9000-9004-71-m9000,48300,,44,,18-Ct Rose Gold,,FALSE,FALSE,FALSE
Zenith,95-9000-8812-78-m9000,103700,103700,44,44,Brushed Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,40-9000-9020-78-r582,155500,155500,46,44,Platinum 950,,TRUE,FALSE,FALSE
Zenith,95-9000-8812-78-r584,102600,102600,44,44,Brushed Titanium,Titanium,TRUE,TRUE,TRUE
Zenith,40-9000-4805-75-r582,106600,106600,45,44,Platinum 950,,TRUE,FALSE,FALSE
Zenith,18-9000-8812-79-m9000,134800,134800,44,44,18-Ct Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Zenith,18-9000-8812-79-r584,119200,119200,44,44,18-Ct Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Zenith,384-03-a384-400-21-c815,8700,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,18-3100-670-01-c920,14400,14400,40.5,40.5,18-Ct Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Zenith,22-3200-670-01-c831,16500,16500,36,40.5,Rose Gold With Diamond-Set Bezel,Rose Gold,TRUE,FALSE,TRUE
Zenith,03-3100-692-03-c923,7200,7200,40.5,40.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,16-3200-692-03-c833,9200,9200,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,16-3200-670-01-c831,8200,8200,36,40.5,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,FALSE,TRUE
Zenith,16-3200-692-01-c832,9200,9200,36,36,Stainless Steel With Diamond-Set Bezel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,03-3100-670-01-c922,6100,6100,40.5,40.5,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,385-03-a384-400-385-c855,8700,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,385-03-a384-400-385-m385,9200,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,384-ic-833,,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,385-ic-834,,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,386-ic-835,,,,,Nan,,FALSE,FALSE,FALSE
Zenith,384-ic-837,,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,385-ic-838,,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,3818-ic-836,,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,381-ic-847,,,38,,18-Ct Yellow Gold,,FALSE,FALSE,FALSE
Zenith,03-3200-3600-69-m3200,10300,10300,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,18-3200-3600-69-c901,21900,21900,38,38,18-Ct Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Zenith,03-3200-3600-21-m3200,10300,10300,38,38,Stainless Steel,Stainless Steel,TRUE,TRUE,TRUE
Zenith,386-ic-848,,,38,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,277-ic-849,,,40.5,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,850,,,40,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,384-ic-928,40300,,37,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,01-0230-415-ic-929,25900,,,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,3821-ic-930,16100,,,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,931,20100,,42.5,,Stainless Steel,,FALSE,FALSE,FALSE
Zenith,49-4001-3652-63-i001,15500,15500,42,42.5,Khaki Green Ceramic,Ceramic,TRUE,FALSE,TRUE
Zenith,49-4001-3620-63-i001,11300,11300,40,40,Khaki Green Ceramic,Ceramic,TRUE,TRUE,TRUE
Piaget,G0A41208,68500,68500,38,38,"White Gold, Diamond",White Gold,TRUE,TRUE,TRUE
Piaget,G0A41209,68500,68500,38,38,"White Gold, Diamond",White Gold,TRUE,TRUE,TRUE
Piaget,G0A41212,48500,48500,32,32,"White Gold, Diamond",White Gold,TRUE,TRUE,TRUE
Piaget,G0A41213,46200,46200,32,32,"Rose Gold, Diamond",Rose Gold,TRUE,TRUE,TRUE
Piaget,G0A42213,35400,35400,26,26,"Rose Gold, Diamond",Rose Gold,TRUE,TRUE,TRUE
Piaget,G0A41002,14500,14500,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Piaget,G0A41003,14500,14500,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Piaget,G0A41006,20400,20400,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Piaget,G0A43001,12900,12900,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Piaget,G0A43002,19300,19300,42,42,Steel,Stainless Steel,TRUE,TRUE,TRUE
Piaget,G0A43010,31900,31900,42,42,Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Piaget,G0A43011,40600,40600,42,42,Rose Gold,Rose Gold,TRUE,TRUE,TRUE
Piaget,G0A43080,5600,5600,29,29,"Steel, Diamond","Setting,Diamonds",TRUE,TRUE,TRUE
Piaget,G0A43090,6150,6150,34,34,"Steel, Diamond","Setting,Diamonds",TRUE,TRUE,TRUE
Piaget,G0A37041,57000,57000,26,26,"White Gold, Diamond",White Gold,TRUE,TRUE,TRUE
Piaget,G0A37043,69500,69500,26,26,"White Gold, Diamond, Blue Sapphire",White Gold,TRUE,TRUE,TRUE
Piaget,G0A37047,87500,87500,34,34,"White Gold, Diamond, Blue Sapphire",White Gold,TRUE,TRUE,TRUE
